ID,lon,lat,qmean7913,q79,q80,q81,q82,q83,q84,q85,q86,q87,q88,q89,q90,q91,q92,q93,q94,q95,q96,q97,q98,q99,q00,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,CC_Area_km2,Shape_Length,DL_km,Q_m2_yr,Q_A_norm_m_yr
4695,-152.4414448,58.14836417,2432545.602,2379555.461,2731518.48,2316937.026,2381322.168,2533030.518,2295153.787,2293603.035,2682575.718,2265023.265,2013897.769,2624525.249,2296571.685,2567810.772,1957946.571,2551304.794,2687116.868,2049928.748,2043444.496,2549039.003,2162052.15,2148226.642,2524609.099,2206054.113,2617731.75,2461804.393,2257705.489,2571388.935,2439919.309,2905314.802,2329559.094,3085596.576,2145749.213,2307183.771,2687434.536,3068460.8,2,8000,375,304.0682003,0.810848534
4696,-152.3903578,58.14772374,2353581.908,2318748.537,2668830.2,2232758.918,2335801.858,2442193.404,2213288.599,2204161.877,2602969.959,2203641.643,1947997.881,2508014.079,2236724.847,2478945.237,1889163.332,2477699.836,2583979.428,1976032.73,1972579.328,2456781.647,2095132.034,2069732.473,2445535.564,2141729.4,2525555.349,2376228.954,2192458.438,2483128.385,2385648.106,2796581.579,2222020.68,2985326.154,2073422.274,2212312.536,2654486.502,2965755,1,7000,286,336.2259868,1.176790954
4697,-152.3222447,58.14683771,2388618.367,2365191.688,2716526.276,2269234.793,2358219.712,2467196.892,2249328.853,2244706.371,2624344.68,2250345.521,1982664.293,2552685.4,2270770.824,2508495.777,1916338.895,2507430.593,2621805.155,1999724.326,1996964.317,2492883.86,2125533.031,2108364.814,2493691.549,2174911.115,2566528.568,2409114.53,2225164.697,2520731.989,2425027.95,2842188.434,2258332.004,3029978.574,2084812.758,2235790.392,2694871.407,3011742.8,2,9000,333,265.4020408,0.796206122
4698,-152.2881895,58.14638094,2037842.572,2056222.849,2288973.904,1973915.852,2033175.035,2086435.868,1791709.35,1853328.121,2338038.534,2030107.72,1651202.166,2084622.518,1911538.467,1978719.236,1611339.364,2303831.866,2168514.68,1784927.706,1887595.947,2027433.96,1668954.411,1888821.882,2193785.913,1986239.691,2203514.549,2063630.712,1875107.577,1943973.74,2115701.622,2478939.355,2017557.764,2818616.168,1643904.448,1903242.342,2217230.919,2443635.8,3,6000,667,339.6404287,0.509460643
4699,-152.2711623,58.14614911,1883831.096,1897212.871,2199561.173,1783184.992,1891473.892,1916760.537,1655222.012,1736144.046,2217230.022,1866561.29,1472036.252,1883503.867,1776271.52,1794435.051,1465580.057,2150338.853,1975054.158,1628442.298,1708173.225,1892672.461,1512029.411,1706031.357,2109225.875,1842757.509,2120436.536,1942803.934,1778813.374,1787804.745,1886706.217,2305872.054,1821879.906,2683211.799,1470822.788,1673810.244,2049209.029,2332815,1,8000,250,235.478887,0.941915548
4731,-152.5947168,58.15016154,2736817.633,2660734.022,3023781.583,2570906.353,2663509.991,2833688.388,2638040.422,2610109.367,2987277.87,2532733.106,2286836.864,2942501.309,2592238.274,2875628.228,2175898.463,2893508.403,3019489.758,2313338.139,2324627.582,2853148.106,2465623.978,2398937.55,2774568.535,2492135.945,2960795.016,2741346.016,2516298.081,2886956.16,2780645.444,3268882.514,2579991.584,3427893.901,2435933.169,2668910.745,3060975.779,3530726.5,1,3000,667,912.2725442,1.368408816
4732,-152.526594,58.14938565,2896004.984,2906117.683,3330869.138,2635656.226,3009623.195,2955752.717,2562284.781,2658070.661,3412708.841,2838987.952,2262108.741,2898076.762,2720099.087,2791697.444,2277840.954,3390861.6,3035409.856,2534503.934,2650172.441,2912123.438,2314761.959,2610693.833,3201510.329,2827053.213,3237822.689,3004112.187,2674758.009,2711930.13,2905475.038,3527772.198,2722685.402,4070941.321,2265572.522,2742715.671,3155594.992,3603809.5,2,3000,1000,965.3349947,0.965334995
4734,-152.3729119,58.15645347,9069221.365,9021378.036,10358245.05,8557229.187,9018420.308,9386700.81,8442783.372,8469856.085,10119232.08,8593799.665,7422881.033,9548114.517,8583842.482,9353386.182,7254183.453,9748369.368,9882685.366,7658075.238,7730234.337,9462379.683,7857143.454,8043941.016,9582475.451,8364707.713,9877286.612,9177502.229,8482001.629,9368866.758,9132830.051,10798148.59,8618381.522,11766692.02,7760206.86,8429174.842,10177391.78,11374201,11,10000,1200,906.9221365,0.755768447
4735,-152.2371084,58.14567856,2520622.883,2492827,2873838.05,2441041.201,2468504.869,2611085.004,2358787.62,2385561.801,2751759.682,2384152.818,2087353.286,2689107.992,2384836.771,2622689.023,2035275.641,2626353.534,2776152.445,2111286.999,2106902.332,2639813.103,2249720.244,2241206.047,2652577.914,2297462.558,2724488.408,2526173.862,2345828.223,2680815.135,2525136.705,2988121.112,2452778.432,3203088.203,2174447.48,2330126.413,2811632.001,3170869,1,6000,333,420.1038139,1.260311442
4760,-132.2353921,56.18560066,43268859.71,44624395.3,47725696.7,41387488.88,35892794.13,37723552.83,43481540.88,36025541.98,44515945.24,51176763.33,38327615.03,43919949.71,45361742.2,54183676.25,43728961.48,41993518.33,36511416.78,37537604.26,38290020.52,37444379.87,45721152.1,48352782.98,44381013.62,44736383.46,39373637.79,46706599.11,44726448.59,46055602.5,53349184.07,46059972.93,41762826.03,42980099.92,42581820.66,48703833.56,39647128.76,39419000,18,5000,3800,8653.771942,2.277308406
4769,-154.4518345,58.16611649,4245390.547,4868095.948,4624582.159,3487739.033,4326007.969,3656486.598,3609740.2,3964868.636,5020756.342,4669273.633,3387011.013,4783474.8,4406374.153,4038200.275,3351754.99,5288831.632,4585162.756,3025714.857,2910312.47,4536946.976,3859855.652,3847342.67,5086279.05,4135901.805,4996536.927,4084302.704,4040659.946,3954392.501,4218563.944,4582586.298,4056382.558,4441724.84,3340332.76,4923914.937,4756297.618,5722260.5,4,4000,1250,1061.347637,0.849078109
4770,-154.3155755,58.17548039,15234809.13,17291904.24,16445402.87,12827795.52,15898339.35,13279607.88,13256212.94,14289444.05,18041421.91,16494068.7,12226777.2,17014451.73,15841337.92,14376654.64,12268793.49,18992083.99,16491568.44,10908241.38,10463870.52,16428077.11,13812614.63,13649246.41,17662120.15,14722125.98,17856129.69,14844572.93,14324643.78,14528780.02,15025252.09,16383198.01,14536994.63,16375208.34,12361647.41,17283361.95,16637769.63,20378600,13,5000,2800,3046.961826,1.088200652
4774,-152.5943562,58.15910999,4174031.627,4108677.608,4610025.737,3895333.746,4142595.002,4200337.279,3928390.983,3917215.801,4692099.26,3925506.683,3424786.461,4475099.039,3941785.038,4332765.182,3306763.956,4556871.605,4585928.113,3518482.8,3554141.103,4353082.705,3669386.542,3684280.202,4345009.02,3798358.512,4580628.982,4211256.741,3797127.415,4328958.902,4215616.698,5004001.39,3952426.168,5375029.244,3610756.109,4033783.365,4746561.54,5268038,2,3000,1000,1391.343876,1.391343876
4775,-152.526216,58.15833391,4066882.356,4103649.152,4657638.999,3716984.626,4222251.576,4115201.821,3592585.181,3725191.706,4817484.525,3982535.566,3178788.357,4096452.004,3814178.742,3908071.247,3216693.816,4751281.945,4217436.829,3598482.977,3705181.093,4113269.216,3273392.78,3659392.541,4474227.866,3947315.767,4547856.819,4213206.322,3739166.022,3813254.744,4126245.986,4953573.779,3791766.745,5724780.634,3172664.708,3888420.68,4443691.678,5038566,3,3000,1333,1355.627452,1.016720589
4776,-152.2707188,58.15509656,2549232.06,2535279.51,2903153.084,2453845.769,2492055.739,2632235.62,2410001.318,2406713.845,2806090.202,2409638.841,2120908.305,2725206.728,2406329.413,2665705.474,2052067.968,2666142.064,2795461.366,2128861.908,2124795.199,2671115.813,2266169.649,2264729.74,2672416.478,2316354.586,2755666.781,2561003.789,2371574.367,2707471.441,2551569.467,3020537.098,2486652.84,3230798.358,2210139.654,2375812.536,2836388.945,3190228.2,2,9000,333,283.2480066,0.84974402
4801,-132.2149283,56.19120305,8218466.019,8474136.761,8786763.694,8105466.898,6352057.452,6808613.367,8900912.493,6728929.249,8530996.112,9594644.255,7353537.353,8403897.717,8464162.027,10781204.11,8390710.565,7870065.801,6793614.162,6828199.097,7132266.607,6862153.797,8825707.551,9215882.274,8451494.68,8393386.948,7290153.001,8975995.893,8189595.775,8576435.509,10801114.01,8712302.546,8115237.481,7981699.645,7908089.168,9585748.885,7753060.274,7708075.5,3,4000,1000,2054.616505,2.054616505
4802,-132.1996595,56.18831266,4517720.814,4726268.38,4911801.061,4146363.439,3854426.565,3952355.141,4620686.142,3819821.175,4751374.803,5302467.343,3783469.777,4720690.848,4842843.673,5609610.724,4383491.342,4549977.803,3896775.395,3948241.14,3879621.138,3906283.476,4672077.834,5035371.743,4549422.179,4523808.6,4101300.689,4737886.503,4689222.661,4693917.399,5427351.391,4809232.063,4327652.686,4340680.351,4592062.614,5119282.312,4209923.604,4684466.5,1,4000,500,1129.430204,2.258860407
4812,-152.5939955,58.16805839,2761091.251,2690089.215,3059232.45,2558511.547,2724775.028,2866604.763,2659743.289,2612115.161,3046528.929,2573907.053,2309094.513,2965919.529,2602981.848,2894866.085,2204196.749,2929051.389,3035912.168,2336464.337,2317448.271,2900784.396,2465299.089,2426373.787,2807382.38,2493389.118,3001000.929,2760304.181,2560262.061,2911612.201,2800766.046,3282086.656,2614415.965,3481769.969,2448343.671,2691274.576,3098780.638,3506905.8,1,4000,500,690.2728128,1.380545626
4813,-152.5258378,58.16728211,2014592.283,2028875.008,2313724.212,1842046.722,2085377.261,2045166.832,1790749.127,1823065.929,2393506.068,1981580.251,1554982.105,2015324.986,1902500.128,1922463.635,1591984.066,2366061.567,2091494.472,1779318.076,1826133.439,2041832.217,1612991.935,1812118.091,2231002.045,1968447.847,2269551.194,2093003.858,1853053.246,1889182.395,2047624.207,2411371.914,1884345.678,2842853.119,1580396.297,1926943.302,2228718.668,2462940,1,3000,667,671.530761,1.007296141
4814,-152.2873111,58.16427589,2546599.801,2527898.336,2911025.237,2442436.855,2503499.24,2631609.975,2409526.648,2395708.734,2799659.731,2404605.119,2104248.407,2713201.935,2422341.091,2659720.183,2058553.395,2671618.265,2785618.174,2135716.515,2128679.655,2685388.353,2262024.701,2265747.705,2671752.756,2321370.142,2760909.341,2556044.293,2373680.821,2708343.002,2543083.665,3000282.04,2455488.494,3221234.024,2210926.238,2368040.98,2836596.977,3184412,3,9000,444,282.9555334,0.63664995
4815,-152.0994404,58.17054498,2308555.152,2341905.14,2675816.57,2245135.832,2210366.375,2367043.138,2160687.188,2159272.066,2536225.966,2245627.256,1935274.64,2412532.358,2198901.593,2329640.329,1861683.917,2390449.456,2530661.785,1901871.677,1904733.764,2430352.567,1997094.717,2087994.684,2476869.896,2101656.918,2499815.025,2294260.327,2163562.549,2443692.43,2307990.657,2774799.328,2250596.337,2875393.86,1953594.178,2124274.821,2579709.194,3029943.8,2,14000,214,164.8967966,0.769518384
4826,-133.9098412,56.52541396,13167164.13,12726737.9,13901153.67,12547665.76,10395367.99,11013478.1,13107678.5,10916773.87,12627917.28,14748704.15,12231838.21,11835698.06,13135017.32,16339083.13,12394067.3,12285732.92,11598935.3,11311468.95,11333011.86,11225658.55,14149076.99,14224632.69,13849520.46,13229802.69,11775197.96,13529366.51,12628589.47,13958725.21,16041459.21,14175279.51,13058609.88,13427950.99,13326730.83,18218449.07,14241943.12,15339421,7,3000,2667,4389.054709,1.645895516
4845,-154.4689971,58.17500457,11785883.43,13349404.91,12661163.82,9997847.894,12085875.02,10177770.15,10327144.95,11109615.87,13695714.63,12760714.07,9827590.456,13325217.41,12373494.74,11206372.16,9542513.642,14575515.09,12690833.72,8355831.066,7763699.876,12818950.91,10853627.39,10573185,13875520.87,11201322.51,13659041.94,11387686.17,11392814.42,11409254,11519057.37,12609030.69,11448499.25,12404157.55,9571466.161,13475287.32,12809522.02,15671177,10,6000,1833,1964.313905,1.071443948
4851,-152.5762251,58.18576426,5778788.458,5734151.139,6458161.841,5386877.304,5841905.018,5909765.671,5292902.534,5335139.368,6604486.348,5512811.299,4678140.129,6019006.821,5399652.453,5831376.229,4608548.068,6510396.122,6278346.145,5034274.853,5068015.849,5999018.129,4879916.368,5134947.843,6044056.018,5433143.959,6359381.583,5890616.228,5281080.714,5734562.489,5938698.079,6911884.971,5483893.253,7617979.383,4899488.018,5686735.164,6403510.143,7054726.5,8,5000,1800,1155.757692,0.642087606
4852,-152.5254594,58.17623025,2049339.302,2081130.125,2344577.386,1880913.594,2144357.691,2068779.415,1820347.621,1868538.584,2451045.096,2024013.542,1589878.075,2044671.71,1949628.041,1965023.855,1638992.956,2407992.484,2113655.68,1827158.531,1843849.225,2094859.669,1650768.646,1854071.235,2247489.965,1978736.846,2301544.175,2130473.086,1894224.065,1922185.034,2067023.258,2438013.062,1912548.352,2890050.753,1596784.097,1957765.328,2248438.591,2477345.8,1,3000,667,683.1131007,1.024669651
4853,-152.3213838,58.1647329,4793567.172,4737046.248,5442096.032,4553803.147,4740413.987,4938987.41,4509450.766,4530488.716,5281264.141,4522557.707,3964237.313,5112937.2,4556972.205,5005597.32,3870391.474,5032491.881,5255332.14,4023275.034,4006807.854,5043233.227,4245301.942,4250973.292,5006581.403,4358269.736,5172411.16,4810531.319,4480354.435,5057064.2,4840537.842,5695827.838,4542301.927,6087697.554,4176043.218,4497129.453,5379818.906,6046623,6,10000,700,479.3567172,0.68479531
4854,-152.2702751,58.16404395,2430943.369,2409611.422,2754663.194,2322969.665,2395312.269,2497164.988,2290388.57,2281431.945,2674808.591,2309886.159,2008022.913,2586693.922,2321098.36,2521375.529,1963043.956,2560576.773,2676852.745,2039239.775,2026727.862,2553694.709,2140734.97,2168582.887,2550592.611,2230583.259,2622485.822,2441077.382,2281385.268,2565573.575,2443394.147,2901384.395,2316194.828,3090784.601,2100101.429,2268071.96,2701055.937,3067451.5,1,5000,400,486.1886738,1.215471685
4855,-152.0989525,58.17949163,3907131.859,4020396.956,4603596.42,3803401.091,3775437.686,3951235.256,3398014.156,3591778.21,4551682.377,3918170.758,3084800.515,3887671.486,3661360.652,3666051.54,3004808.111,4380749.008,4105031.004,3300470.415,3465792.591,3928078.366,3108270.418,3620560.8,4472290.176,3837785.018,4452043.838,4003934.11,3697268.739,3746922.06,3910568.083,4828430.587,3812984.228,5550854.133,3019844.115,3360050.731,4273421.438,4955860,3,12000,333,325.5943216,0.976782965
4856,-152.0819104,58.17923431,1938854.7,1990843.139,2277470.62,1865417.871,1868154.647,1976602.04,1678375.486,1767374.651,2249463.032,1969322.99,1525978.912,1925635.541,1847196.751,1820771.746,1489573.102,2170903.315,2012463.315,1660363.596,1721023.688,1951121.827,1531786.823,1803816.774,2204099.289,1923638.903,2202655.611,1979249.955,1838220.464,1859650.402,1968131.027,2410119.308,1896491.171,2769660.599,1489285.303,1653118.659,2085345.948,2476588,1,10000,200,193.88547,0.96942735
4857,-152.0648685,58.17897469,2105540.191,2174272.627,2457212.057,2098557.285,2011710.709,2111196.865,1819997.104,1924464.296,2454735.574,2087196.833,1651689.104,2105327.483,1990821.219,1974256.986,1602329.163,2337503.746,2241505.184,1811169.745,1868126.991,2105311.447,1683023.701,1926218.962,2404352.899,2065187.045,2392590.877,2140587.072,1968736.686,2023496.949,2139975.231,2623862.893,2074551.911,3031028.796,1621265.384,1797525.794,2297205.859,2676912.2,1,8000,250,263.1925239,1.052770095
4881,-154.4180717,58.19308401,21532027.21,24361090.97,23209315.36,17920574.29,22068464.73,18697171.55,18581035.14,19888786.81,25237374.52,23513698.79,16968714.11,23749445.98,22164491.88,20216464.87,17109278.08,26488281.65,23120776.44,15514104.32,14921722.69,23066194.9,19359919.11,19202225.18,25183341.37,20868943.26,25171175.8,20970519.48,20128726.42,20464961.4,21299246.42,23114553.1,20609462.26,22917774.67,17661824.28,25125669.43,23789007.24,30956616,17,3000,6000,7177.342405,1.196223734
4882,-154.2816982,58.20241128,2271391.331,2594102.279,2453816.54,1911719.553,2303667.21,1961231.489,1931905.947,2080710.952,2697871.215,2529211.318,1758169.465,2510533.808,2307742.245,2149340.692,1774330.767,2829564.074,2474459.46,1675056.102,1626669.517,2404806.207,2054264.964,2031156.573,2704565.918,2219958.077,2686320.363,2240817.287,2093180.257,2156304.628,2249471.815,2458757.838,2154530.695,2441502.186,1816677.487,2587050.583,2474267.056,3154962,5,7000,857,324.4844758,0.378565222
4883,-154.247514,58.19353251,2062333.532,2261920.003,2250435.668,1697634.099,2091844.527,1920707.356,1926069.25,2017910.916,2325857.767,2114875.642,1689372.209,2312998.638,2100687.56,2071543.155,1664629.221,2455419.541,2230058.161,1528811.604,1364685.438,2271588.533,1847750.365,1813216.692,2367397.743,1950218.303,2417658.324,2032835.733,1989631.32,2077339.128,1969681.106,2164556.935,1949086.714,2226146.883,1715996.342,2277128.813,2208476.946,2877503,1,10000,200,206.2333532,1.031166766
4886,-152.9683826,58.18956957,3179180.956,3235652.143,3503125.529,2833339.506,3342313.907,3237053.337,2876038.58,2887002.93,3744594.099,3116822.112,2548791.495,3312295.378,2959184.082,3141239.828,2540880.59,3835569.333,3382265.993,2781230.385,2931378.421,3304502.274,2670949.279,2888261.564,3387902.093,3091331.393,3520083.298,3239691.872,2873283.251,2975541.402,3308227.085,3778975.533,3023862.352,4246210.294,2661769.479,3295021.06,3497968.396,3298975.2,15,5000,3200,635.8361913,0.19869881
4887,-152.9004577,58.18004606,5772537.587,5708731.139,6343614.934,5205664.778,5936999.607,5843175.061,5352877.189,5354368.112,6637107.618,5524280.643,4709230.95,6110485.549,5444423.949,5910084.534,4567671.433,6723779.517,6272001.657,4937985.44,5126374.16,6026857.399,4936005.968,5084655.605,6105935.646,5451429.41,6349198.144,5893435.621,5247697.921,5681904.095,5947317.356,6860641.398,5352830.488,7535377.87,4990658.726,5831634.213,6590861.903,6443517.5,8,12000,750,481.0447989,0.641393065
4888,-152.5250808,58.18517832,6597806.072,6665056.434,7457778.542,6095557.084,6770998.122,6643828.239,5868559.086,6001119.115,7803240.865,6409993.258,5222903.777,6689760.573,6208815.385,6369570.817,5223448.865,7655948.909,7018276.349,5815165.667,5976448.521,6690899.71,5418553.699,5996957.194,7144711.674,6304179.398,7348843.977,6812865.972,6018268.441,6301740.16,6730216.231,7989265.354,6222619.357,9182573.062,5264114.004,6358504.954,7251357.709,7991072,5,3000,2000,2199.268691,1.099634345
4889,-152.3030411,58.19134768,2379477.063,2375581.876,2700116.95,2262437,2352678.265,2423375.38,2238734.616,2235579.398,2638180.077,2269273.285,1969875.391,2515516.441,2263062.772,2476258.703,1923395.307,2509384.466,2612568.046,1988758.954,1982630.679,2510262.348,2085993.975,2117339.123,2494156.883,2162337.655,2581678.7,2380827.974,2248651.644,2499765.628,2407150.053,2815395.311,2255419.093,3017161.675,2063781.372,2239256.269,2652119.409,3012992.5,1,9000,222,264.3863404,1.189738532
4890,-152.1159949,58.17974665,2661577.314,2681564.843,3082895.046,2618694.861,2543718.352,2723882.765,2477948.846,2495214.959,2901709.92,2571360.813,2204519.374,2804928.786,2537454.911,2708310.968,2122905.685,2751101.496,2923223.503,2209243.567,2198991.21,2770230.124,2347500.925,2412116.045,2836626.922,2424930.301,2901246.041,2647177.512,2479286.836,2852596.442,2673198.095,3168074.547,2617917.827,3382497.367,2267192.067,2445436.477,2919838.366,3451670.2,1,7000,286,380.2253306,1.330788657
4911,-154.2817706,58.2113613,16054592.19,18080502.41,17329530.89,13403529.32,16527015.12,14136357.96,13907387.14,14808980.75,18747916.56,17465103.22,12645906.23,17565969.89,16380626.3,15074173.01,12819452.04,19657915.46,17232248,11778334.02,11198337.12,17141421.23,14373495.52,14239200.52,18685869.67,15477442.47,18775323.59,15734839.24,14899838.44,15397296.95,15895344.38,17144485.46,15332262.91,17187305.91,13231867.9,18470004.51,17511328.57,23654114,14,11000,1364,1459.508381,1.070306146
